seqnames,start,end,width,strand,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS
chr4,44300707,44301470,764,*,457.7623,-3.085619,0.2306445,-13.37825,8.103522e-41,9.543083e-40,Promoter (<=1kb),4,44300876,44364675,63800,1,17279,ENSMUST00000045607.11,0
chr18,75005486,75006333,848,*,2138.544,-2.403354,0.1796519,-13.37784,8.148093e-41,9.59431e-40,Promoter (<=1kb),18,75005868,75009933,4066,1,407819,ENSMUST00000040284.5,0
chrX,106011287,106012161,875,*,1374.432,-2.4914,0.1862437,-13.3771,8.22987e-41,9.68678e-40,Promoter (<=1kb),20,105968084,106011899,43816,2,67075,ENSMUST00000033583.13,0
chr10,40246613,40247561,949,*,593.3,-2.905547,0.2172409,-13.37477,8.491597e-41,9.993527e-40,Promoter (<=1kb),10,40223246,40247002,23757,2,67239,ENSMUST00000045114.12,0
chr10,75772665,75773896,1232,*,860.1512,-2.702832,0.202118,-13.37254,8.749754e-41,1.029599e-39,Promoter (<=1kb),10,75771230,75773034,1805,2,13202,ENSMUST00000172820.1,0
chr6,113045698,113046873,1176,*,1497.343,-2.535878,0.1896715,-13.36984,9.073452e-41,1.067129e-39,Promoter (<=1kb),6,113046225,113068273,22049,1,14911,ENSMUST00000032398.14,0
chr11,60728079,60728771,693,*,879.0122,-2.623326,0.196229,-13.3687,9.213546e-41,1.083463e-39,Promoter (<=1kb),11,60728663,60728726,64,1,100628625,ENSMUST00000174993.1,0
chrX,162828905,162829818,914,*,2151.125,-2.419266,0.1809778,-13.36775,9.332436e-41,1.097299e-39,Promoter (<=1kb),20,162778919,162829454,50536,2,353170,ENSMUST00000041370.10,0
chr4,11075676,11076646,971,*,595.3088,-2.864073,0.214268,-13.36678,9.454845e-41,1.111546e-39,Promoter (<=1kb),4,11051045,11076204,25160,2,76947,ENSMUST00000058183.8,0
chr17,35126222,35126742,521,*,292.1284,-3.454299,0.2584357,-13.36618,9.531102e-41,1.120364e-39,Promoter (<=1kb),17,35126373,35126910,538,1,114585,ENSMUST00000174311.1,0
chr10,63338831,63339761,931,*,508.6992,-3.148733,0.2355964,-13.36495,9.690341e-41,1.138784e-39,Promoter (<=1kb),10,63319007,63339032,20026,2,93759,ENSMUST00000020257.12,0
chrX,152001234,152002628,1395,*,794.0289,-2.657979,0.1988974,-13.36356,9.872107e-41,1.159992e-39,Promoter (<=1kb),20,152001845,152004442,2598,1,15108,ENSMUST00000026289.9,0
chr7,105736195,105737404,1210,*,1495.95,-2.471249,0.184932,-13.36302,9.944744e-41,1.168374e-39,Promoter (<=1kb),7,105731730,105736781,5052,2,101867,ENSMUST00000033179.13,0
chr1,80339385,80340088,704,*,316.4447,-3.318565,0.2483671,-13.36153,1.01451e-40,1.191756e-39,Promoter (<=1kb),1,80288831,80340279,51449,2,26554,ENSMUST00000167293.1,191
chr11,70220647,70221605,959,*,1027.059,-2.646164,0.1980444,-13.36147,1.015372e-40,1.192613e-39,Promoter (<=1kb),11,70216789,70220994,4206,2,69309,ENSMUST00000060010.2,0
chr10,75797606,75798786,1181,*,554.7627,-2.844555,0.2128971,-13.36117,1.019422e-40,1.197055e-39,Promoter (<=1kb),10,75783813,75798584,14772,2,14871,ENSMUST00000001713.9,0
chr7,35056375,35057530,1156,*,1011.236,-2.651467,0.1984524,-13.36072,1.025672e-40,1.204237e-39,Promoter (<=1kb),7,35046422,35056573,10152,2,12611,ENSMUST00000130491.2,0
chr14,54863994,54864716,723,*,838.5147,-2.650136,0.1983612,-13.36016,1.03348e-40,1.213086e-39,Promoter (<=1kb),14,54853787,54864158,10372,2,239099,ENSMUST00000142283.3,0
chr11,60727103,60727654,552,*,328.1643,-3.412404,0.2554217,-13.35988,1.037315e-40,1.217428e-39,Promoter (<=1kb),11,60714143,60727263,13121,2,14248,ENSMUST00000002889.4,0
chr10,7725547,7726393,847,*,1027.927,-2.5888,0.1937845,-13.35918,1.047179e-40,1.228683e-39,Promoter (<=1kb),10,7726000,7763149,37150,1,23924,ENSMUST00000019929.12,0
chr7,126200203,126200990,788,*,718.4637,-2.880708,0.2156703,-13.357,1.078207e-40,1.264923e-39,Promoter (<=1kb),7,126101715,126200501,98787,2,74204,ENSMUST00000168189.7,0
chr11,109472100,109472806,707,*,411.9027,-3.056957,0.2288774,-13.35631,1.088282e-40,1.276576e-39,Promoter (<=1kb),11,109459799,109472688,12890,2,104681,ENSMUST00000168740.2,0
chr7,68749037,68749781,745,*,842.3059,2.838348,0.2125143,13.35603,1.092341e-40,1.281169e-39,Promoter (<=1kb),7,68736995,68749241,12247,2,66412,ENSMUST00000048068.14,0
chr2,167502840,167503538,699,*,417.3398,-3.044863,0.2279795,-13.35586,1.0948e-40,1.283716e-39,Promoter (<=1kb),2,167503089,167516173,13085,1,81018,ENSMUST00000078050.6,0
chr8,75079384,75079612,229,*,148.5574,-5.673429,0.4247944,-13.35571,1.097121e-40,1.28627e-39,Intron (ENSMUST00000212025.1/ENSMUST00000212025.1, intron 1 of 1),8,75093621,75100589,6969,1,15368,ENSMUST00000005548.7,-14009
chr14,30950884,30951888,1005,*,1350.516,-2.502456,0.1873908,-13.35421,1.119342e-40,1.31215e-39,Promoter (<=1kb),14,30951377,30988818,37442,1,23955,ENSMUST00000226551.1,0
chr5,120116225,120117082,858,*,614.5899,-2.88897,0.2163391,-13.35389,1.124172e-40,1.31764e-39,Promoter (<=1kb),5,120116465,120198981,82517,1,74111,ENSMUST00000031590.11,0
chr2,90904165,90905160,996,*,770.8868,-2.699458,0.2021625,-13.35291,1.13908e-40,1.334764e-39,Promoter (<=1kb),2,90904740,90910561,5822,1,67136,ENSMUST00000111464.7,0
chr9,45803410,45803895,486,*,247.1227,-4.096358,0.3067794,-13.35278,1.14107e-40,1.336921e-39,Promoter (<=1kb),9,45766958,45803256,36299,2,214552,ENSMUST00000216284.1,-154
chr14,61599239,61599771,533,*,540.949,-3.21726,0.2409777,-13.35087,1.170809e-40,1.371046e-39,Promoter (<=1kb),14,61599540,61605946,6407,1,66597,ENSMUST00000039562.7,0
chr1,170214678,170215586,909,*,707.7077,-2.716747,0.2034892,-13.35082,1.171547e-40,1.371732e-39,Promoter (<=1kb),1,170193420,170214734,21315,2,16589,ENSMUST00000150821.7,0
chr6,5297147,5298638,1492,*,1438.601,-2.499468,0.1872216,-13.35032,1.179398e-40,1.380743e-39,Promoter (<=1kb),6,5264147,5298455,34309,2,330260,ENSMUST00000057792.8,0
chr17,80563692,80564068,377,*,205.522,-4.014038,0.300671,-13.35027,1.180281e-40,1.381597e-39,Promoter (<=1kb),17,80523550,80563834,40285,2,381113,ENSMUST00000086545.4,0
chr11,6199835,6200627,793,*,693.4515,-2.756862,0.2065207,-13.34908,1.199202e-40,1.403378e-39,Promoter (<=1kb),11,6105691,6200415,94725,2,209586,ENSMUST00000066496.9,0
chr10,128548806,128549531,726,*,1872.03,-2.421757,0.1814215,-13.34879,1.203951e-40,1.408752e-39,Promoter (<=1kb),10,128548114,128549153,1040,2,67945,ENSMUST00000177163.7,0
chr5,125340112,125341347,1236,*,780.2017,-2.706292,0.2028274,-13.34283,1.304149e-40,1.523804e-39,Promoter (<=1kb),5,125277087,125341094,64008,2,20778,ENSMUST00000086075.12,0
chr3,58525279,58526351,1073,*,1635.599,-2.51514,0.1885054,-13.34254,1.309195e-40,1.5295e-39,Promoter (<=1kb),3,58525821,58557501,31681,1,229317,ENSMUST00000029387.14,0
chr13,59762791,59763241,451,*,209.6198,-4.633374,0.3473154,-13.34054,1.344841e-40,1.57094e-39,Exon (ENSMUST00000057115.6/69046, exon 2 of 4),13,59756762,59769477,12716,2,69046,ENSMUST00000225877.1,6236
chr2,125672737,125673790,1054,*,515.1048,-3.045916,0.2283475,-13.33895,1.373803e-40,1.604353e-39,Promoter (<=1kb),2,125627447,125673632,46186,2,271849,ENSMUST00000110480.7,0
chr7,127244020,127245060,1041,*,747.5707,-2.765662,0.2073537,-13.3379,1.393347e-40,1.626965e-39,Promoter (<=1kb),7,127244274,127254803,10530,1,244216,ENSMUST00000052509.5,0
chr18,62548169,62549233,1065,*,1983.445,-2.390337,0.1792383,-13.33608,1.427672e-40,1.666828e-39,Promoter (<=1kb),18,62504155,62548695,44541,2,107035,ENSMUST00000048688.7,0
chr16,30387704,30388403,700,*,238.8219,-3.69698,0.2772178,-13.33601,1.429008e-40,1.667793e-39,Promoter (<=1kb),16,30361651,30388485,26835,2,224088,ENSMUST00000153656.1,82
chr8,25785046,25785715,670,*,1163.752,-2.84899,0.2136315,-13.336,1.429244e-40,1.667793e-39,Promoter (<=1kb),8,25785288,25803975,18688,1,67207,ENSMUST00000038421.7,0
chr3,40744730,40746170,1441,*,1353.888,-2.614217,0.1960608,-13.33371,1.473892e-40,1.719221e-39,Promoter (<=1kb),3,40745382,40781598,36217,1,18415,ENSMUST00000203353.2,0
chr14,60250944,60252115,1172,*,1819.482,-2.47743,0.1858168,-13.33265,1.494917e-40,1.743518e-39,Promoter (<=1kb),14,60184612,60251431,66820,2,71844,ENSMUST00000225805.1,0
chr18,31633775,31635411,1637,*,4485.942,-2.297443,0.1723196,-13.33245,1.498881e-40,1.747913e-39,Promoter (<=1kb),18,31634371,31636611,2241,1,269003,ENSMUST00000234760.1,0
chr13,98316451,98317587,1137,*,546.7901,-3.044954,0.228409,-13.33115,1.525361e-40,1.778562e-39,Promoter (<=1kb),13,98317069,98322035,4967,1,105246056,ENSMUST00000126622.7,0
chr12,65035926,65036866,941,*,524.9989,-3.057231,0.2293393,-13.3306,1.536522e-40,1.791109e-39,Promoter (<=1kb),12,65036333,65063386,27054,1,328110,ENSMUST00000120580.7,0
chr2,23155264,23157033,1770,*,3302.714,-2.420568,0.1815903,-13.32983,1.552439e-40,1.809428e-39,Promoter (<=1kb),2,23156369,23199260,42892,1,27377,ENSMUST00000028117.3,0
chr3,83055133,83056196,1064,*,1753.688,-2.443148,0.1832902,-13.3294,1.561537e-40,1.819795e-39,Promoter (<=1kb),3,83055522,83072355,16834,1,53317,ENSMUST00000150268.7,0
chr4,134102358,134103036,679,*,566.6554,-2.885861,0.2165265,-13.32798,1.591422e-40,1.854381e-39,Promoter (<=1kb),4,134102570,134125165,22596,1,67586,ENSMUST00000131329.7,0
chr18,61953311,61953611,301,*,150.5353,-5.383614,0.4039921,-13.32604,1.63346e-40,1.90287e-39,Promoter (<=1kb),18,61953084,62015715,62632,1,225608,ENSMUST00000235652.1,227
chr7,27178258,27179309,1052,*,3111.962,-2.332686,0.1750825,-13.32336,1.69319e-40,1.972195e-39,Promoter (<=1kb),7,27168424,27178896,10473,2,19342,ENSMUST00000093040.12,0
chr12,69372473,69373244,772,*,306.7634,-3.389668,0.2544221,-13.32301,1.701059e-40,1.980845e-39,Promoter (<=1kb),12,69372150,69373783,1634,1,11845,ENSMUST00000050063.8,323
chr3,108590844,108592074,1231,*,1250.046,-2.553472,0.1916617,-13.32281,1.705596e-40,1.985871e-39,Promoter (<=1kb),3,108591279,108645719,54441,1,99512,ENSMUST00000051145.14,0
chr10,81389824,81390133,310,*,276.0903,-3.503312,0.262979,-13.32164,1.732511e-40,2.016947e-39,Promoter (2-3kb),10,81387317,81390858,3542,1,102115,ENSMUST00000131968.1,2507
chr17,32364321,32364891,571,*,380.9534,-3.438615,0.2581364,-13.32092,1.749351e-40,2.036022e-39,Promoter (<=1kb),17,32354649,32364463,9815,2,22404,ENSMUST00000169488.8,0
chr6,128362006,128363107,1102,*,611.0696,-2.799941,0.2102257,-13.31874,1.801278e-40,2.095913e-39,Promoter (<=1kb),6,128362967,128368962,5996,1,14235,ENSMUST00000123988.7,0
chr1,36709121,36710314,1194,*,1129.558,-2.588968,0.1943942,-13.31813,1.815884e-40,2.112359e-39,Promoter (<=1kb),1,36698114,36710008,11895,2,226977,ENSMUST00000043951.9,0
chr1,82724393,82726127,1735,*,1262.358,-2.629939,0.1974802,-13.31748,1.831808e-40,2.13033e-39,Promoter (<=1kb),1,82724890,82752390,27501,1,75734,ENSMUST00000078332.12,0
chr14,122181242,122182108,867,*,2071.682,-2.385274,0.1791278,-13.31605,1.867258e-40,2.170993e-39,Promoter (<=1kb),14,122181704,122402234,220531,1,69634,ENSMUST00000026625.6,0
chr10,41302654,41303478,825,*,800.3216,-2.773364,0.2082775,-13.31572,1.875666e-40,2.180486e-39,Promoter (<=1kb),10,41188172,41303260,115089,2,103199,ENSMUST00000043814.4,0
chr15,80091103,80091406,304,*,236.1312,-4.009055,0.3010782,-13.31566,1.876999e-40,2.181753e-39,Promoter (<=1kb),15,80091334,80113441,22108,1,20972,ENSMUST00000009728.12,0
chr14,79390165,79391131,967,*,924.9548,-2.857628,0.2146148,-13.31515,1.889998e-40,2.196578e-39,Promoter (<=1kb),14,79325269,79390778,65510,2,66897,ENSMUST00000022597.14,0
chr1,105663018,105664419,1402,*,2705.569,-2.369266,0.1779492,-13.31428,1.912027e-40,2.221603e-39,Promoter (<=1kb),1,105663861,105687141,23281,1,227446,ENSMUST00000189091.6,0
chrX,94212283,94213424,1142,*,1047.385,-2.599565,0.1952518,-13.31391,1.9216e-40,2.232436e-39,Promoter (<=1kb),20,94188707,94212709,24003,2,26905,ENSMUST00000050328.14,0
chr16,18429221,18429503,283,*,152.9043,-5.520347,0.4147187,-13.31106,1.996161e-40,2.318456e-39,Promoter (<=1kb),16,18428925,18443206,14282,1,26462,ENSMUST00000144233.2,296
chr4,136052975,136053794,820,*,852.8438,-2.706127,0.203315,-13.31002,2.024234e-40,2.350452e-39,Promoter (<=1kb),4,136049731,136053393,3663,2,67025,ENSMUST00000102536.10,0
chr11,6388708,6389484,777,*,591.0186,-3.167654,0.2379973,-13.30962,2.035093e-40,2.362755e-39,Promoter (<=1kb),11,6389074,6406158,17085,1,52915,ENSMUST00000109787.7,0
chr1,87213688,87214140,453,*,725.9125,-2.752217,0.2067959,-13.30886,2.055958e-40,2.386361e-39,Promoter (<=1kb),1,87213914,87226607,12694,1,26987,ENSMUST00000113232.7,0
chr9,20651544,20652553,1010,*,3521.477,-2.303199,0.1730934,-13.30611,2.133066e-40,2.47554e-39,Promoter (<=1kb),9,20652095,20666584,14490,1,23988,ENSMUST00000034689.7,0
chr7,126501913,126502804,892,*,1113.164,-2.579989,0.1939245,-13.30409,2.191402e-40,2.542912e-39,Promoter (<=1kb),7,126491715,126502414,10700,2,233871,ENSMUST00000167759.7,0
chr2,180256491,180257596,1106,*,2773.91,-2.376729,0.1786507,-13.30377,2.200743e-40,2.553421e-39,Promoter (<=1kb),2,180257536,180257611,76,1,100526556,ENSMUST00000175086.1,0
chr12,101028843,101029798,956,*,1085.171,-2.63247,0.1979069,-13.30156,2.266898e-40,2.629837e-39,Promoter (<=1kb),12,100911523,101029056,117534,2,68339,ENSMUST00000068411.4,0
chr18,63691658,63693010,1353,*,1645.549,-2.427402,0.1824944,-13.30124,2.27659e-40,2.640738e-39,Promoter (<=1kb),18,63661094,63692437,31344,2,53382,ENSMUST00000237004.1,0
chr10,11149016,11149985,970,*,2087.334,-2.570281,0.1932389,-13.30105,2.282372e-40,2.647103e-39,Promoter (<=1kb),10,11149427,11188150,38724,1,268281,ENSMUST00000159810.7,0
chr6,142756476,142756868,393,*,833.0058,-2.846262,0.2139906,-13.30087,2.287832e-40,2.653091e-39,Promoter (<=1kb),6,142756686,142775714,19029,1,12764,ENSMUST00000032419.8,0
chr5,65435513,65436525,1013,*,942.7852,-2.653753,0.1995231,-13.30048,2.299802e-40,2.666627e-39,Promoter (<=1kb),5,65413221,65435949,22729,2,22235,ENSMUST00000031103.13,0
chr2,32534831,32535474,644,*,790.7741,-2.874924,0.2161569,-13.30018,2.309254e-40,2.67724e-39,Promoter (<=1kb),2,32535332,32569750,34419,1,98952,ENSMUST00000136816.7,0
chr9,108263319,108264377,1059,*,690.3662,-3.071439,0.2309421,-13.29961,2.326935e-40,2.697389e-39,Promoter (<=1kb),9,108204634,108263958,59325,2,13138,ENSMUST00000191899.5,0
chr14,52020523,52020868,346,*,473.3296,-3.195348,0.240325,-13.29594,2.443747e-40,2.831333e-39,Promoter (<=1kb),14,52006082,52020701,14620,2,69890,ENSMUST00000228580.1,0
chr17,56613204,56613555,352,*,577.7275,-2.915087,0.2193449,-13.28997,2.646954e-40,3.064786e-39,Promoter (<=1kb),17,56613416,56614243,828,1,54217,ENSMUST00000080492.6,0
chr16,20712956,20713242,287,*,152.9835,-6.119208,0.4604459,-13.28974,2.654848e-40,3.073528e-39,Promoter (<=1kb),16,20712311,20713668,1358,2,12724,ENSMUST00000132512.1,426
chr8,57511028,57512162,1135,*,3443.017,-2.309427,0.1737769,-13.28961,2.659512e-40,3.078531e-39,Promoter (<=1kb),8,57511907,57515999,4093,1,97165,ENSMUST00000067925.7,0
chr4,125066416,125067185,770,*,666.6126,-2.761644,0.2078341,-13.28773,2.72716e-40,3.155613e-39,Promoter (<=1kb),4,125066672,125074042,7371,1,76793,ENSMUST00000052183.6,0
chr2,166805114,166806664,1551,*,670.4459,-2.908017,0.2188695,-13.28654,2.771134e-40,3.206081e-39,Promoter (<=1kb),2,166805588,166898052,92465,1,99371,ENSMUST00000099078.9,0
chr11,120484012,120485006,995,*,657.4712,-2.802375,0.2109203,-13.28642,2.775518e-40,3.210739e-39,Promoter (<=1kb),11,120484613,120489065,4453,1,56282,ENSMUST00000043627.7,0
chr11,30025667,30026514,848,*,353.2488,4.086353,0.3076759,13.28135,2.969816e-40,3.432844e-39,Promoter (<=1kb),11,29743048,30026033,282986,2,237711,ENSMUST00000058902.5,0
chr9,107602036,107602619,584,*,458.4792,-2.993813,0.2254397,-13.27989,3.028562e-40,3.500297e-39,Promoter (<=1kb),9,107601615,107602166,552,2,20347,ENSMUST00000193234.1,0
chr7,127841266,127842723,1458,*,1316.151,-2.487573,0.1873263,-13.27936,3.049971e-40,3.524586e-39,Promoter (<=1kb),7,127841764,127849019,7256,1,20909,ENSMUST00000033075.13,0
chr9,113707574,113708546,973,*,482.6895,-3.101174,0.2335342,-13.27932,3.051717e-40,3.526148e-39,Promoter (<=1kb),9,113651744,113708259,56516,2,18571,ENSMUST00000035086.12,0
chr3,89429970,89430697,728,*,846.66,-2.674183,0.2013886,-13.27872,3.075871e-40,3.553599e-39,Promoter (<=1kb),3,89430214,89432743,2530,1,68911,ENSMUST00000136573.7,0
chr5,142463476,142464304,829,*,1054.379,-2.656831,0.2000886,-13.27827,3.094461e-40,3.574616e-39,Promoter (<=1kb),5,142463944,142466554,2611,1,231855,ENSMUST00000198967.1,0
chr18,60560304,60561422,1119,*,1033.815,-2.572122,0.1937556,-13.27509,3.228967e-40,3.728806e-39,Promoter (<=1kb),18,60560736,60572810,12075,1,66810,ENSMUST00000025506.6,0
chr4,147868113,147869189,1077,*,4590.059,-2.283948,0.1720637,-13.27385,3.282697e-40,3.790104e-39,Promoter (<=1kb),4,147868979,147870358,1380,1,14349,ENSMUST00000094481.1,0
chr9,62847531,62848259,729,*,428.4822,-3.326679,0.2506198,-13.27381,3.284604e-40,3.791817e-39,Promoter (<=1kb),9,62847033,62851162,4130,1,76524,ENSMUST00000124984.1,498
chr4,121213994,121215443,1450,*,1406.593,-2.566572,0.1933663,-13.27311,3.315524e-40,3.826525e-39,Promoter (<=1kb),4,121145883,121215084,69202,2,109263,ENSMUST00000056635.12,0
chr6,124930451,124932216,1766,*,1658.262,-2.444501,0.1841724,-13.27289,3.324869e-40,3.836816e-39,Promoter (<=1kb),6,124931386,124937238,5853,1,30853,ENSMUST00000204177.2,0
chr3,87929741,87930900,1160,*,866.8506,-2.837124,0.2137552,-13.27277,3.330417e-40,3.842723e-39,Promoter (<=1kb),3,87922601,87930127,7527,2,229503,ENSMUST00000159091.8,0
chr3,95754361,95755186,826,*,830.1351,-2.700342,0.2034774,-13.27097,3.411356e-40,3.935098e-39,Promoter (<=1kb),3,95739976,95754835,14860,2,71807,ENSMUST00000196077.4,0
chr2,130905867,130907171,1305,*,633.7747,-2.998573,0.2259593,-13.27041,3.436988e-40,3.964156e-39,Promoter (<=1kb),2,130906495,131030333,123839,1,11990,ENSMUST00000028781.8,0
chr18,46525649,46526611,963,*,2102.864,-2.410519,0.1816992,-13.26654,3.619325e-40,4.172847e-39,Promoter (<=1kb),18,46501746,46525971,24226,2,240263,ENSMUST00000036226.5,0
chr9,110333084,110333914,831,*,606.5562,-2.853114,0.215079,-13.26542,3.673398e-40,4.233309e-39,Promoter (<=1kb),9,110333288,110373081,39794,1,235623,ENSMUST00000198976.4,0
chrX,10714676,10715136,461,*,657.5459,-2.974477,0.2242279,-13.26542,3.673658e-40,4.233309e-39,Promoter (<=1kb),20,10715019,10718384,3366,1,68041,ENSMUST00000144356.7,0
chr19,60790450,60791312,863,*,1101.745,-2.599215,0.195963,-13.2638,3.753621e-40,4.324341e-39,Promoter (<=1kb),19,60761117,60790643,29527,2,13669,ENSMUST00000025955.7,0
chr2,32606744,32607077,334,*,301.8987,-3.355773,0.2530229,-13.26273,3.807927e-40,4.385776e-39,Promoter (<=1kb),2,32606961,32620804,13844,1,50935,ENSMUST00000113290.7,0
chr10,82858776,82859549,774,*,1473.69,-2.449534,0.1847016,-13.26211,3.839391e-40,4.420877e-39,Promoter (<=1kb),10,82845733,82859008,13276,2,102641476,ENSMUST00000220169.1,0
chr1,185362551,185363350,800,*,2622.656,-2.411001,0.1817966,-13.26208,3.840869e-40,4.422011e-39,Promoter (<=1kb),1,185363044,185410199,47156,1,107508,ENSMUST00000192284.5,0
chr1,75229006,75229640,635,*,537.1441,-2.84064,0.2142069,-13.2612,3.88628e-40,4.473717e-39,Promoter (2-3kb),1,75220256,75232090,11835,2,381272,ENSMUST00000180101.2,2450
chr6,125131298,125132515,1218,*,965.9591,-2.684362,0.2024641,-13.25846,4.030679e-40,4.638156e-39,Promoter (<=1kb),6,125131909,125144753,12845,1,110109,ENSMUST00000044200.10,0
chr5,118559662,118560429,768,*,452.0712,-3.56532,0.2689208,-13.25788,4.062008e-40,4.673605e-39,Promoter (<=1kb),5,118560679,118720114,159436,1,76199,ENSMUST00000201614.1,-250
chr12,64965017,64966684,1668,*,3473.791,-2.330867,0.1758469,-13.25509,4.216181e-40,4.8485e-39,Promoter (<=1kb),12,64965804,65022573,56770,1,328108,ENSMUST00000066296.8,0
chr3,145937618,145938364,747,*,749.0377,-2.715466,0.2049019,-13.25252,4.362892e-40,5.01657e-39,Promoter (<=1kb),3,145938014,145944829,6816,1,66421,ENSMUST00000039571.13,0
chr2,153493045,153493418,374,*,283.6299,-3.509767,0.2648753,-13.25064,4.47367e-40,5.141305e-39,Promoter (<=1kb),2,153459746,153492517,32772,2,329540,ENSMUST00000129385.7,-528
chr12,84996630,84997237,608,*,196.8515,-4.285593,0.3234456,-13.24981,4.523411e-40,5.197136e-39,Promoter (<=1kb),12,84996490,85070514,74025,1,56531,ENSMUST00000101202.9,140
chr14,61172429,61173213,785,*,1915.698,-2.421434,0.1827539,-13.2497,4.530351e-40,5.204441e-39,Promoter (<=1kb),14,61172990,61195663,22674,1,50720,ENSMUST00000121091.1,0
chr18,36801361,36802173,813,*,1445.199,-2.467704,0.1862482,-13.24955,4.539449e-40,5.214224e-39,Promoter (<=1kb),18,36801866,36802008,143,1,378472,ENSMUST00000083211.1,0
chr13,106946557,106947452,896,*,1366.046,-2.460908,0.1857429,-13.24901,4.572163e-40,5.250455e-39,Promoter (<=1kb),13,106947127,106948072,946,1,66254,ENSMUST00000223851.1,0
chr9,101034259,101035162,904,*,1502.754,-2.546559,0.1922282,-13.24758,4.659801e-40,5.349721e-39,Promoter (<=1kb),9,100982032,101034877,52846,2,66904,ENSMUST00000149322.7,0
chr8,18845839,18847271,1433,*,1883.405,-2.459312,0.1856436,-13.24749,4.665356e-40,5.355412e-39,Promoter (<=1kb),8,18846277,18891361,45085,1,52123,ENSMUST00000149565.7,0
chr5,129715228,129716025,798,*,1205.243,-2.49597,0.1884139,-13.24727,4.678914e-40,5.370288e-39,Promoter (<=1kb),5,129715497,129722556,7060,1,66258,ENSMUST00000119576.7,0
chr7,127016072,127016374,303,*,221.2634,-4.362539,0.3293256,-13.24689,4.702979e-40,5.397217e-39,Promoter (<=1kb),7,127001480,127016484,15005,2,67278,ENSMUST00000172958.6,110
chr2,30093514,30094163,650,*,1124.859,-2.509276,0.1894742,-13.24337,4.9289e-40,5.655039e-39,Promoter (<=1kb),2,30090944,30093648,2705,2,66220,ENSMUST00000102865.10,0
chr1,132315832,132316548,717,*,609.9479,-2.783332,0.2101745,-13.24295,4.956014e-40,5.685418e-39,Promoter (<=1kb),1,132316126,132333293,17168,1,74137,ENSMUST00000072177.13,0
